STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_birth,Country/region of birth,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2015,,46425722,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2016,,46418884,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2017,,46497393,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2018,,46645070,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2019,,46918951,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2020,,47318050,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2021,,47400798,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2022,,47486843,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2023,,48085361,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,ES,Spain,2024,,48619695,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2000,,5171302,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2001,,5181115,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2002,,5194901,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2003,,5206295,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2004,,5219732,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2005,,5236611,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2006,,5255580,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2007,,5276955,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2008,,5300484,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2009,,5326314,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2010,,5351427,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2011,,5375276,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2012,,5401267,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2013,,5426674,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2014,,5451270,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2015,,5471753,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2016,,5487308,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2017,,5503297,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2018,,5513130,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2019,,5517919,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2020,,5525292,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2021,,5533793,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2022,,5548241,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2023,,5563970,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FI,Finland,2024,,5603851,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2005,,62868202,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2006,,62998773,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2007,,63645065,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2008,,64007193,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2009,,64350226,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2010,,64658856,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2011,,64978721,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2012,,65276983,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2013,,65600350,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2014,,66165980,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2015,,66458153,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2016,,66638391,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2017,,66809816,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2018,,67026224,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2019,,67290471,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2020,,67473651,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2021,,67728568,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2022,,68091703,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2023,,68277210,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,FR,France,2024,,68467362,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2013,,4247803,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2014,,4217632,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2015,,4180915,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2016,,4131115,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2017,,4078769,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2018,,4014341,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2019,,3968676,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2020,,3933511,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2021,,3893026,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2022,,3862305,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2023,,3850894,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2024,,3861967,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2000,,10043224,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2001,,10200298,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2002,,10174853,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2003,,10142362,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2004,,10116742,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2005,,10097549,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2006,,10076581,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2007,,10066158,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2008,,10045401,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2009,,10030975,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2010,,10014324,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2011,,9985722,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2012,,9931925,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2013,,9895250,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2014,,9850217,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2015,,9815858,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2016,,9779652,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2017,,9739857,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2018,,9713655,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2019,,9700272,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2020,,9689376,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2021,,9651461,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2022,,9610403,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2023,,9599744,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2024,,9584627,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2000,,3777565,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2001,,3832781,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2007,,4340118,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2008,,4457765,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2009,,4521322,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2010,,4549428,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2011,,4570881,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2012,,4589287,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2013,,4609779,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2014,,4637852,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2015,,4677627,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2016,,4726286,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2017,,4799157,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2018,,4855733,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2019,,4940311,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2020,,5012600,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2021,,5066893,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2022,,5154277,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2023,,5271395,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2024,,5351681,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IT,Italy,2002,,56993270,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IT,Italy,2003,,57186378,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IT,Italy,2004,,57611990,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,IT,Italy,2005,,58044368,,,,,
